SUBJECT_COURSE_SECTION,COURSE_TITLE,PRIMARY_INSTRUCTOR_NAME,SECONDARY_INSTRUCTOR_NAME,A_PLUS,A,A_MINUS,B_PLUS,B,B_MINUS,C_PLUS,C,C_MINUS,D_PLUS,D,D_MINUS,F,WITHDRAWN,SEMESTER,YEAR,LACKS_PLUS_MINUS
BUS:D010:,BUS D010,Byron Lilly,,,10,,,10,,,6,,,3,,3,8,Spring,2019,1
BUS:D010:,BUS D010,Byron Lilly,,,21,,,9,,,8,,,4,,7,8,Spring,2019,1
BUS:D010:,BUS D010,Emily Garbe,,,18,,,11,,,3,,,4,,3,7,Spring,2019,1
BUS:D010:,BUS D010,Emily Garbe,,,17,,,12,,,1,,,1,,2,2,Spring,2019,1
BUS:D010:,BUS D010,Gary Niedermier,,,37,,,9,,,1,,,0,,2,6,Spring,2019,1
BUS:D010:,BUS D010,Guillermo Hernandez,,,7,,,12,,,5,,,2,,1,7,Spring,2019,1
BUS:D010:,BUS D010,Wenlei Shan,,,29,,,12,,,6,,,0,,0,0,Spring,2019,1
BUS:D010:,BUS D010,Brian Bennett,,,8,,,14,,,9,,,3,,11,4,Spring,2019,1
BUS:D010:,BUS D010,Brian Bennett,,,5,,,23,,,4,,,2,,10,6,Spring,2019,1
BUS:D010:,BUS D010,Manisha Karia,,,27,,,17,,,5,,,1,,4,1,Spring,2019,1
BUS:D018:,BUS D018,Byron Lilly,,,7,,,17,,,7,,,6,,3,3,Spring,2019,1
BUS:D018:,BUS D018,Walter Gough,,,12,,,12,,,14,,,0,,7,7,Spring,2019,1
BUS:D018:,BUS D018,John Ritchie,,,13,,,26,,,6,,,3,,1,2,Spring,2019,1
BUS:D018:,BUS D018,Danny Salah,,,5,,,17,,,12,,,0,,4,0,Spring,2019,1
BUS:D018:,BUS D018,Danny Salah,,,25,,,19,,,7,,,0,,3,2,Spring,2019,1
BUS:D018:,BUS D018,Sandra Spencer,,,12,,,5,,,5,,,0,,3,1,Spring,2019,1
BUS:D018:,BUS D018,Sandra Spencer,,,15,,,13,,,5,,,1,,1,2,Spring,2019,1
BUS:D018:,BUS D018,Sujung Park,,,24,,,19,,,5,,,0,,2,1,Spring,2019,1
BUS:D021:,BUS D021,Byron Lilly,,,17,,,7,,,8,,,4,,2,2,Spring,2019,1
BUS:D055:,BUS D055,Manisha Karia,,,29,,,7,,,2,,,1,,2,5,Spring,2019,1
BUS:D056:,BUS D056,Manisha Karia,,,27,,,18,,,4,,,0,,2,0,Spring,2019,1
BUS:D057:,BUS D057,Kimberlee Andrews-Bingham,,,26,,,3,,,2,,,1,,6,6,Spring,2019,1
BUS:D058:,BUS D058,Oduro Takyi,,,18,,,2,,,5,,,0,,5,8,Spring,2019,1
BUS:D059:,BUS D059,Emily Garbe,,,25,,,5,,,2,,,0,,3,5,Spring,2019,1
BUS:D060:,BUS D060,Lale Yurtseven,,,24,,,10,,,7,,,0,,4,3,Spring,2019,1
BUS:D085:,BUS D085,Sandra Spencer,,,4,,,5,,,1,,,0,,1,0,Spring,2019,1
BUS:D085:,BUS D085,Gordon Smith,,,7,,,24,,,5,,,1,,8,3,Spring,2019,1
BUS:D087:,BUS D087,Oduro Takyi,,,8,,,19,,,8,,,0,,6,10,Spring,2019,1
BUS:D089:,BUS D089,Dionne Morgan,,,17,,,9,,,6,,,0,,8,1,Spring,2019,1
BUS:D089:,BUS D089,Dionne Morgan,,,10,,,6,,,2,,,2,,9,3,Spring,2019,1
BUS:D090:,BUS D090,Emily Garbe,,,23,,,7,,,5,,,0,,2,5,Spring,2019,1
BUS:D090:,BUS D090,Gordon Smith,,,13,,,13,,,5,,,2,,6,5,Spring,2019,1
BUS:D091:,BUS D091,Danny Salah,,,10,,,10,,,7,,,1,,2,6,Spring,2019,1
BUS:D096:,BUS D096,Michele Fritz,,,18,,,16,,,4,,,1,,1,6,Spring,2019,1
C:D:,C D D010G,Zana Wilkie,,,15,,,2,,,5,,,1,,11,1,Spring,2019,1
C:D:,C D D010G,Ana Leal,,,24,,,4,,,1,,,2,,0,1,Spring,2019,1
C:D:,C D D010G,Ana Leal,,,18,,,3,,,0,,,1,,2,4,Spring,2019,1
C:D:,C D D010G,Jila Maleksalehi,,,15,,,1,,,3,,,0,,2,0,Spring,2019,1
C:D:,C D D010H,Ana Leal,,,19,,,4,,,1,,,1,,5,2,Spring,2019,1
C:D:,C D D010H,Li Sun,,,5,,,11,,,7,,,0,,6,0,Spring,2019,1
C:D:,C D D010H,Frederick Ferrer,,,14,,,1,,,1,,,0,,4,2,Spring,2019,1
C:D:,C D D012,Jila Maleksalehi,,,15,,,6,,,2,,,0,,0,3,Spring,2019,1
C:D:,C D D012,Jayanti Roy,,,33,,,1,,,3,,,0,,1,1,Spring,2019,1
C:D:,C D D050,Nellie Vargas,,,29,,,12,,,0,,,0,,0,1,Spring,2019,1
C:D:,C D D050,Motta De,,,32,,,3,,,1,,,0,,1,1,Spring,2019,1
C:D:,C D D051A,Motta De,,,2,,,4,,,1,,,0,,0,0,Spring,2019,1
C:D:,C D D051A,Motta De,,,0,,,4,,,1,,,0,,0,1,Spring,2019,1
C:D:,C D D051A,Jayanti Roy,,,4,,,5,,,0,,,0,,0,1,Spring,2019,1
C:D:,C D D051A,Jayanti Roy,,,4,,,2,,,0,,,0,,0,0,Spring,2019,1
C:D:,C D D051B,Motta De,,,5,,,0,,,0,,,0,,0,0,Spring,2019,1
C:D:,C D D051B,Motta De,,,0,,,1,,,0,,,0,,0,0,Spring,2019,1
C:D:,C D D051B,Jayanti Roy,,,4,,,4,,,0,,,0,,0,0,Spring,2019,1
C:D:,C D D052,Zana Wilkie,,,28,,,9,,,3,,,0,,1,3,Spring,2019,1
C:D:,C D D053,Christina Lopez-Morgan,,,10,,,3,,,7,,,1,,4,2,Spring,2019,1
C:D:,C D D054,Nellie Vargas,,,41,,,1,,,0,,,0,,0,1,Spring,2019,1
C:D:,C D D055,Nellie Vargas,,,30,,,4,,,0,,,0,,1,3,Spring,2019,1
C:D:,C D D057,Li Sun,,,14,,,2,,,1,,,0,,0,2,Spring,2019,1
C:D:,C D D058,Fatemeh Zarghami,,,12,,,5,,,8,,,0,,1,4,Spring,2019,1
C:D:,C D D059H,Jayanti Roy,,,30,,,3,,,0,,,0,,0,1,Spring,2019,1
C:D:,C D D061,Julie Kennedy,,,13,,,2,,,0,,,0,,0,1,Spring,2019,1
C:D:,C D D064,Nellie Vargas,,,14,,,19,,,3,,,0,,0,1,Spring,2019,1
C:D:,C D D068,Fatemeh Zarghami,,,11,,,6,,,2,,,0,,1,2,Spring,2019,1
C:D:,C D D075,Rachel Talamantez,,,8,,,5,,,4,,,1,,1,3,Spring,2019,1
C:D:,C D D103W,Jayanti Roy,,,38,,,0,,,0,,,0,,0,1,Spring,2019,1
CHEM:D001A:,CHEM D001A,Billie Lo,,,14,,,4,,,2,,,3,,2,6,Spring,2019,1
CHEM:D001A:,CHEM D001A,Elena Zlatogorov,,,15,,,9,,,5,,,0,,0,1,Spring,2019,1
CHEM:D001A:,CHEM D001A,Elena Zlatogorov,,,15,,,14,,,0,,,1,,0,0,Spring,2019,1
CHEM:D001A:,CHEM D001A,Rachel Snelling,,,11,,,9,,,6,,,0,,0,2,Spring,2019,1
CHEM:D001A:,CHEM D001A,Rachel Snelling,,,12,,,9,,,4,,,0,,0,3,Spring,2019,1
CHEM:D001A:,CHEM D001A,Rachel Snelling,,,14,,,8,,,5,,,1,,0,0,Spring,2019,1
CHEM:D001B:,CHEM D001B,Cinzia Muzzi,,,7,,,8,,,9,,,3,,3,0,Spring,2019,1
CHEM:D001B:,CHEM D001B,Cinzia Muzzi,,,2,,,7,,,7,,,7,,1,4,Spring,2019,1
CHEM:D001B:,CHEM D001B,Christopher Deming,,,13,,,9,,,6,,,1,,0,1,Spring,2019,1
CHEM:D001B:,CHEM D001B,Christopher Deming,,,13,,,14,,,2,,,0,,0,1,Spring,2019,1
CHEM:D001C:,CHEM D001C,John Cihonski,,,6,,,5,,,9,,,2,,1,4,Spring,2019,1
CHEM:D001C:,CHEM D001C,John Cihonski,,,2,,,8,,,10,,,2,,2,5,Spring,2019,1
CHEM:D001C:,CHEM D001C,Megan Brophy,,,26,,,1,,,1,,,0,,0,2,Spring,2019,1
CHEM:D001C:,CHEM D001C,Megan Brophy,,,20,,,7,,,2,,,0,,1,0,Spring,2019,1
CHEM:D010:,CHEM D010,David Gray,,,5,,,4,,,1,,,1,,5,7,Spring,2019,1
CHEM:D010:,CHEM D010,David Gray,,,4,,,2,,,1,,,2,,4,13,Spring,2019,1
CHEM:D010:,CHEM D010,Puenzo Parajon,,,5,,,1,,,4,,,1,,4,6,Spring,2019,1
CHEM:D012B:,CHEM D012B,Brendan Mar,,,3,,,5,,,5,,,1,,0,2,Spring,2019,1
CHEM:D012B:,CHEM D012B,John Saunders,,,7,,,8,,,6,,,2,,1,2,Spring,2019,1
CHEM:D012B:,CHEM D012B,John Saunders,,,5,,,5,,,6,,,5,,0,4,Spring,2019,1
CHEM:D012C:,CHEM D012C,David Gray,,,15,,,8,,,2,,,1,,0,0,Spring,2019,1
CHEM:D012C:,CHEM D012C,David Gray,,,13,,,9,,,2,,,1,,0,1,Spring,2019,1
CHEM:D025:,CHEM D025,Erik Woodbury,,,6,,,7,,,5,,,2,,6,3,Spring,2019,1
CHEM:D025:,CHEM D025,Erik Woodbury,,,3,,,6,,,8,,,3,,2,5,Spring,2019,1
CHEM:D025:,CHEM D025,James Maxwell,,,4,,,10,,,3,,,2,,0,6,Spring,2019,1
CHEM:D025:,CHEM D025,Daniel Bulmahn,,,8,,,9,,,2,,,3,,4,2,Spring,2019,1
CHEM:D025:,CHEM D025,Daniel Bulmahn,,,8,,,4,,,5,,,4,,4,2,Spring,2019,1
CHEM:D030A:,CHEM D030A,Howard Garnel,,,5,,,6,,,7,,,4,,1,5,Spring,2019,1
CHEM:D030A:,CHEM D030A,Howard Garnel,,,6,,,7,,,4,,,4,,1,4,Spring,2019,1
CHEM:D030A:,CHEM D030A,Hema Ramakrishna,,,10,,,4,,,5,,,3,,4,2,Spring,2019,1
CHEM:D030A:,CHEM D030A,Hema Ramakrishna,,,9,,,2,,,7,,,5,,5,2,Spring,2019,1
CHEM:D030B:,CHEM D030B,Cinzia Muzzi,,,8,,,8,,,2,,,1,,0,8,Spring,2019,1
CHEM:D077:,CHEM D077,John Cihonski,,,0,,,0,,,0,,,0,,0,0,Spring,2019,1
CHEM:D077:,CHEM D077,Christopher Deming,,,0,,,0,,,0,,,0,,0,0,Spring,2019,1
CHEM:D077:,CHEM D077,Brendan Mar,,,0,,,0,,,0,,,0,,0,0,Spring,2019,1
CIS:D002:,CIS D002,Karina Dundurs,,,5,,,8,,,2,,,2,,6,7,Spring,2019,1
CIS:D003:,CIS D003,Speranta Georgiou,,,5,,,23,,,5,,,0,,4,1,Spring,2019,1
CIS:D003:,CIS D003,Speranta Georgiou,,,14,,,15,,,3,,,0,,1,1,Spring,2019,1
CIS:D003:,CIS D003,Speranta Georgiou,,,16,,,7,,,0,,,0,,0,5,Spring,2019,1
CIS:D003:,CIS D003,Jr Morgan,,,7,,,15,,,5,,,0,,0,5,Spring,2019,1
CIS:D003:,CIS D003,Anita Whitehill,,,19,,,16,,,8,,,3,,3,9,Spring,2019,1
CIS:D004:,CIS D004,Karina Dundurs,,,8,,,5,,,1,,,1,,4,7,Spring,2019,1
CIS:D004:,CIS D004,Mark Sherby,,,25,,,8,,,3,,,2,,2,2,Spring,2019,1
CIS:D004:,CIS D004,Mark Sherby,,,43,,,11,,,2,,,0,,0,0,Spring,2019,1
CIS:D014A:,CIS D014A,Jr Linn,,,14,,,2,,,4,,,1,,7,5,Spring,2019,1
CIS:D018A:,CIS D018A,Lalitha Krishnamurthy,,,22,,,2,,,5,,,1,,6,3,Spring,2019,1
CIS:D018A:,CIS D018A,Mary May-Pumphrey,,,26,,,4,,,1,,,1,,0,6,Spring,2019,1
CIS:D018C:,CIS D018C,Uyen Nguyen,,,8,,,8,,,4,,,0,,0,0,Spring,2019,1
CIS:D022A:,CIS D022A,Abeer Alameer,,,20,,,10,,,2,,,4,,5,2,Spring,2019,1
CIS:D022A:,CIS D022A,Ronney Bates,,,10,,,4,,,1,,,3,,10,10,Spring,2019,1
CIS:D022A:,CIS D022A,Kamran Eftekhari,,,25,,,7,,,2,,,3,,0,2,Spring,2019,1
CIS:D022A:,CIS D022A,Delia-Manuela Garbacea,,,23,,,9,,,2,,,0,,0,8,Spring,2019,1
CIS:D022A:,CIS D022A,Yau Lau,,,25,,,15,,,3,,,3,,0,0,Spring,2019,1
CIS:D022A:,CIS D022A,Hoang Nguyen,,,9,,,1,,,0,,,5,,10,15,Spring,2019,1
CIS:D022A:,CIS D022A,Ira Oldham,,,20,,,4,,,7,,,1,,5,3,Spring,2019,1
CIS:D022A:,CIS D022A,Mary Pape,,,16,,,9,,,4,,,5,,4,8,Spring,2019,1
CIS:D022B:,CIS D022B,Abeer Alameer,,,20,,,6,,,3,,,3,,7,2,Spring,2019,1
CIS:D022B:,CIS D022B,Delia-Manuela Garbacea,,,15,,,12,,,2,,,0,,6,5,Spring,2019,1
CIS:D022B:,CIS D022B,Manish Goel,,,5,,,4,,,2,,,0,,2,7,Spring,2019,1
CIS:D022B:,CIS D022B,Ira Oldham,,,26,,,6,,,2,,,0,,2,0,Spring,2019,1
CIS:D022B:,CIS D022B,Hellen Pacheco,,,11,,,9,,,5,,,1,,2,8,Spring,2019,1
CIS:D022B:,CIS D022B,Hann So,,,11,,,7,,,6,,,0,,3,2,Spring,2019,1
CIS:D022B:,CIS D022B,Shu Yeh,,,17,,,4,,,0,,,0,,3,7,Spring,2019,1
CIS:D022C:,CIS D022C,Delia-Manuela Garbacea,,,18,,,12,,,1,,,1,,1,5,Spring,2019,1
CIS:D022C:,CIS D022C,Manish Goel,,,11,,,15,,,3,,,1,,1,8,Spring,2019,1
CIS:D022C:,CIS D022C,Manish Goel,,,7,,,4,,,7,,,2,,0,8,Spring,2019,1
CIS:D022C:,CIS D022C,Jennifer Parrish,,,18,,,8,,,7,,,2,,5,3,Spring,2019,1
CIS:D029:,CIS D029,Grant Larkin,,,21,,,2,,,1,,,0,,2,5,Spring,2019,1
CIS:D035A:,CIS D035A,Sukhjit Singh,,,10,,,6,,,2,,,3,,4,9,Spring,2019,1
CIS:D035A:,CIS D035A,Sukhjit Singh,,,12,,,8,,,0,,,1,,4,13,Spring,2019,1
CIS:D035A:,CIS D035A,Linyun Yu,,,14,,,5,,,3,,,0,,5,4,Spring,2019,1
CIS:D035B:,CIS D035B,Sukhjit Singh,,,9,,,8,,,5,,,1,,3,4,Spring,2019,1
CIS:D036A:,CIS D036A,Ronney Bates,,,9,,,5,,,7,,,0,,3,8,Spring,2019,1
CIS:D036A:,CIS D036A,Jennifer Parrish,,,20,,,11,,,5,,,0,,1,4,Spring,2019,1
CIS:D036B:,CIS D036B,Jennifer Parrish,,,23,,,10,,,7,,,0,,3,1,Spring,2019,1
CIS:D040:,CIS D040,Mirsaeid Abolghasemi,,,40,,,0,,,0,,,1,,2,0,Spring,2019,1
CIS:D040:,CIS D040,Yau Lau,,,18,,,7,,,6,,,3,,3,3,Spring,2019,1
CIS:D041A:,CIS D041A,Grant Larkin,,,24,,,2,,,0,,,0,,6,8,Spring,2019,1
CIS:D041A:,CIS D041A,Uyen Nguyen,,,15,,,11,,,7,,,2,,1,6,Spring,2019,1
CIS:D041A:,CIS D041A,Ira Oldham,,,27,,,4,,,1,,,0,,2,3,Spring,2019,1
CIS:D041B:,CIS D041B,Uyen Nguyen,,,20,,,12,,,1,,,2,,0,10,Spring,2019,1
CIS:D053:,CIS D053,Tuan Nguyen,,,3,,,7,,,3,,,4,,1,9,Spring,2019,1
CIS:D056:,CIS D056,Mark Sherby,,,28,,,2,,,3,,,0,,5,8,Spring,2019,1
CIS:D064A:,CIS D064A,Tuan Nguyen,,,8,,,10,,,4,,,1,,2,9,Spring,2019,1
CIS:D064B:,CIS D064B,Sukhjit Singh,,,12,,,9,,,1,,,4,,2,9,Spring,2019,1
CIS:D064F:,CIS D064F,Richard Hubbard,,,5,,,6,,,0,,,0,,6,10,Spring,2019,1
CIS:D066:,CIS D066,Speranta Georgiou,,,16,,,7,,,3,,,0,,3,4,Spring,2019,1
CIS:D089A:,CIS D089A,Valerie Taylor,,,11,,,3,,,5,,,2,,7,7,Spring,2019,1
CIS:D095C:,CIS D095C,Sukhjit Singh,,,21,,,2,,,0,,,0,,0,1,Spring,2019,1
CIS:D095D:,CIS D095D,Sukhjit Singh,,,18,,,4,,,1,,,0,,0,1,Spring,2019,1
CIS:D098:,CIS D098,Patricia Holmes,,,28,,,1,,,3,,,0,,2,3,Spring,2019,1
CIS:D099:,CIS D099,Jr Linn,,,19,,,6,,,3,,,1,,5,5,Spring,2019,1
CIS:D102:,CIS D102,Leonard Fisk,,,6,,,7,,,3,,,0,,5,12,Spring,2019,1
CIS:D104:,CIS D104,Omatsone Amoruwa,,,18,,,4,,,0,,,1,,0,3,Spring,2019,1
CIS:D108:,CIS D108,Mark Sherby,,,29,,,6,,,4,,,1,,4,2,Spring,2019,1
CIS:D170F:,CIS D170F,Jose Rueda,,,22,,,5,,,0,,,0,,0,2,Spring,2019,1
CIS:D21JA:,CIS D21JA,Abeer Alameer,,,22,,,15,,,1,,,1,,2,6,Spring,2019,1
CIS:D21JA:,CIS D21JA,Kamran Eftekhari,,,19,,,12,,,3,,,3,,0,6,Spring,2019,1
CIS:D21JA:,CIS D21JA,Uyen Nguyen,,,14,,,7,,,8,,,1,,2,9,Spring,2019,1
CIS:D22BH:,CIS D22BH,Delia-Manuela Garbacea,,,1,,,1,,,0,,,0,,0,0,Spring,2019,1
CIS:D22CH:,CIS D22CH,Delia-Manuela Garbacea,,,4,,,1,,,0,,,0,,0,0,Spring,2019,1
COMM:D001:,COMM D001,Joel Sakakihara,,,4,,,8,,,10,,,2,,0,2,Spring,2019,1
COMM:D001:,COMM D001,Joel Sakakihara,,,10,,,12,,,3,,,4,,1,1,Spring,2019,1
COMM:D001:,COMM D001,Stephanie Anderson,,,10,,,8,,,5,,,0,,1,3,Spring,2019,1
COMM:D001:,COMM D001,Alexander Kramer,,,19,,,8,,,3,,,0,,1,0,Spring,2019,1
COMM:D001:,COMM D001,Alexander Kramer,,,22,,,2,,,3,,,0,,2,1,Spring,2019,1
COMM:D001:,COMM D001,Alexander Kramer,,,23,,,5,,,2,,,0,,1,0,Spring,2019,1
COMM:D001:,COMM D001,Shagundeep Kaur,,,18,,,3,,,4,,,1,,1,3,Spring,2019,1
COMM:D001:,COMM D001,Peter Lee,,,12,,,11,,,3,,,1,,1,3,Spring,2019,1
COMM:D001:,COMM D001,Peter Lee,,,12,,,10,,,2,,,1,,6,1,Spring,2019,1
COMM:D001:,COMM D001,Peter Lee,,,17,,,7,,,0,,,0,,2,1,Spring,2019,1
COMM:D001:,COMM D001,James Ahern,,,2,,,4,,,10,,,5,,1,6,Spring,2019,1
COMM:D001:,COMM D001,James Ahern,,,4,,,9,,,7,,,1,,1,8,Spring,2019,1
COMM:D001:,COMM D001,Karl Isacson,,,21,,,8,,,1,,,0,,0,0,Spring,2019,1
COMM:D001:,COMM D001,Karl Isacson,,,12,,,7,,,3,,,0,,4,0,Spring,2019,1
COMM:D001:,COMM D001,Brandon Gainer,,,16,,,5,,,5,,,1,,2,0,Spring,2019,1
COMM:D001:,COMM D001,Stephen Hinerman,,,8,,,13,,,5,,,0,,2,3,Spring,2019,1
COMM:D001:,COMM D001,David Hamilton,,,20,,,5,,,0,,,0,,1,1,Spring,2019,1
COMM:D001:,COMM D001,Kathleen Raiff,,,5,,,10,,,2,,,2,,5,4,Spring,2019,1
COMM:D001:,COMM D001,Kathleen Raiff,,,16,,,11,,,2,,,0,,0,0,Spring,2019,1
COMM:D001:,COMM D001,Tina Lim,,,10,,,9,,,2,,,0,,1,4,Spring,2019,1
COMM:D001:,COMM D001,James Capurso,,,20,,,5,,,1,,,0,,2,1,Spring,2019,1
COMM:D001:,COMM D001,James Capurso,,,15,,,9,,,3,,,0,,0,1,Spring,2019,1
COMM:D001:,COMM D001,James Capurso,,,13,,,10,,,1,,,1,,2,1,Spring,2019,1
COMM:D001:,COMM D001,Arielle Schram,,,2,,,6,,,6,,,4,,8,4,Spring,2019,1
COMM:D001H:,COMM D001H,Stephanie Anderson,,,3,,,1,,,0,,,0,,0,0,Spring,2019,1
COMM:D007:,COMM D007,Michael Chang,,,10,,,15,,,3,,,1,,0,1,Spring,2019,1
COMM:D007:,COMM D007,Michael Chang,,,7,,,5,,,2,,,1,,2,3,Spring,2019,1
COMM:D007:,COMM D007,Michael Chang,,,13,,,4,,,3,,,1,,1,0,Spring,2019,1
COMM:D007:,COMM D007,Joel Franks,,,16,,,0,,,0,,,1,,1,1,Spring,2019,1
COMM:D007H:,COMM D007H,Joel Franks,,,0,,,0,,,0,,,0,,0,0,Spring,2019,1
COMM:D008:,COMM D008,Alexander Kramer,,,21,,,1,,,2,,,0,,2,7,Spring,2019,1
COMM:D008:,COMM D008,Alexander Kramer,,,21,,,6,,,1,,,0,,3,0,Spring,2019,1
COMM:D009:,COMM D009,Brandon Gainer,,,5,,,10,,,3,,,1,,2,1,Spring,2019,1
COMM:D009:,COMM D009,Brandon Gainer,,,11,,,11,,,0,,,1,,3,4,Spring,2019,1
COMM:D010:,COMM D010,Stephanie Anderson,,,8,,,14,,,1,,,0,,0,0,Spring,2019,1
COMM:D010:,COMM D010,Stephanie Anderson,,,7,,,7,,,5,,,0,,2,1,Spring,2019,1
COMM:D010:,COMM D010,Russell Hong,,,22,,,5,,,2,,,0,,0,0,Spring,2019,1
COMM:D010:,COMM D010,Russell Hong,,,25,,,7,,,0,,,0,,0,0,Spring,2019,1
COMM:D010:,COMM D010,Russell Hong,,,7,,,16,,,2,,,0,,4,1,Spring,2019,1
COMM:D010:,COMM D010,Russell Hong,,,13,,,8,,,3,,,0,,2,1,Spring,2019,1
COMM:D010:,COMM D010,Patrick McDonnell,,,19,,,6,,,1,,,0,,1,1,Spring,2019,1
COMM:D010:,COMM D010,Patrick McDonnell,,,18,,,3,,,1,,,0,,1,1,Spring,2019,1
COMM:D010:,COMM D010,David Hamilton,,,22,,,5,,,0,,,0,,0,1,Spring,2019,1
COMM:D010:,COMM D010,Royce Cano,,,9,,,7,,,2,,,0,,5,5,Spring,2019,1
COMM:D010:,COMM D010,Royce Cano,,,20,,,2,,,2,,,0,,1,6,Spring,2019,1
COMM:D010:,COMM D010,Cherakah Cunningham,,,16,,,4,,,0,,,0,,4,3,Spring,2019,1
COMM:D010:,COMM D010,Anya Iyengar,,,19,,,6,,,2,,,0,,0,1,Spring,2019,1
COMM:D010:,COMM D010,Nicholas Chivers,,,6,,,9,,,7,,,0,,2,5,Spring,2019,1
COMM:D010:,COMM D010,Nicholas Chivers,,,7,,,10,,,3,,,3,,2,3,Spring,2019,1
COMM:D010:,COMM D010,Morgan McKnight,,,5,,,11,,,3,,,1,,6,3,Spring,2019,1
COMM:D010:,COMM D010,James Capurso,,,22,,,6,,,0,,,0,,1,0,Spring,2019,1
COMM:D010H:,COMM D010H,Stephanie Anderson,,,2,,,1,,,0,,,0,,0,0,Spring,2019,1
COMM:D010H:,COMM D010H,Stephanie Anderson,,,3,,,0,,,0,,,0,,0,0,Spring,2019,1
COMM:D015:,COMM D015,Stephanie Anderson,,,18,,,7,,,2,,,0,,0,0,Spring,2019,1
COMM:D015:,COMM D015,Nicholas Chivers,,,20,,,7,,,2,,,0,,0,1,Spring,2019,1
COMM:D015H:,COMM D015H,Stephanie Anderson,,,1,,,0,,,0,,,0,,0,0,Spring,2019,1
COMM:D016:,COMM D016,Anuradha Khanna,,,21,,,5,,,1,,,1,,1,3,Spring,2019,1
COMM:D016:,COMM D016,Anuradha Khanna,,,18,,,4,,,2,,,0,,2,3,Spring,2019,1
COMM:D016:,COMM D016,Nicholas Chivers,,,19,,,5,,,2,,,1,,1,1,Spring,2019,1
COMM:D070:,COMM D070,Russell Hong,,,21,,,7,,,0,,,0,,0,2,Spring,2019,1
COMM:D070:,COMM D070,Shagundeep Kaur,,,19,,,6,,,2,,,0,,1,1,Spring,2019,1
DMT:D053:,DMT D053,Corey Dunsky,,,10,,,2,,,2,,,2,,5,4,Spring,2019,1
DMT:D054:,DMT D054,Brandon Boulden,,,15,,,4,,,0,,,0,,1,1,Spring,2019,1
DMT:D060A:,DMT D060A,Paul Klingman,,,9,,,2,,,1,,,2,,2,8,Spring,2019,1
DMT:D060A:,DMT D060A,Paul Klingman,,,1,,,2,,,0,,,3,,2,0,Spring,2019,1
DMT:D061A:,DMT D061A,Paul Klingman,,,8,,,3,,,0,,,5,,0,1,Spring,2019,1
DMT:D061A:,DMT D061A,Paul Klingman,,,0,,,0,,,0,,,1,,0,0,Spring,2019,1
DMT:D065A:,DMT D065A,Roberto Sanchez,,,2,,,1,,,0,,,0,,6,3,Spring,2019,1
DMT:D065A:,DMT D065A,Roberto Sanchez,,,2,,,2,,,0,,,0,,7,2,Spring,2019,1
DMT:D067A:,DMT D067A,Roberto Sanchez,,,3,,,0,,,0,,,0,,1,1,Spring,2019,1
DMT:D067A:,DMT D067A,Roberto Sanchez,,,2,,,0,,,0,,,0,,1,0,Spring,2019,1
DMT:D075A:,DMT D075A,James Blank,,,7,,,0,,,0,,,0,,4,1,Spring,2019,1
DMT:D075A:,DMT D075A,James Blank,,,4,,,0,,,0,,,0,,2,1,Spring,2019,1
DMT:D077A:,DMT D077A,Michael Appio,,,5,,,0,,,1,,,0,,0,0,Spring,2019,1
DMT:D077D:,DMT D077D,Michael Appio,,,5,,,4,,,0,,,0,,0,0,Spring,2019,1
DMT:D077E:,DMT D077E,Michael Appio,,,1,,,2,,,0,,,0,,1,0,Spring,2019,1
DMT:D077F:,DMT D077F,Michael Appio,,,1,,,0,,,0,,,0,,0,0,Spring,2019,1
DMT:D077G:,DMT D077G,Michael Appio,,,6,,,1,,,0,,,0,,0,0,Spring,2019,1
DMT:D077H:,DMT D077H,Michael Appio,,,1,,,0,,,0,,,0,,0,0,Spring,2019,1
DMT:D077Y:,DMT D077Y,Michael Appio,,,3,,,0,,,0,,,0,,0,0,Spring,2019,1
DMT:D080:,DMT D080,James Mori,,,6,,,8,,,5,,,1,,0,2,Spring,2019,1
DMT:D084A:,DMT D084A,Michael Appio,,,10,,,3,,,1,,,2,,3,0,Spring,2019,1
DMT:D084A:,DMT D084A,Christoph Newell,,,15,,,3,,,3,,,0,,6,3,Spring,2019,1
DMT:D084B:,DMT D084B,Michael Appio,,,6,,,5,,,1,,,0,,0,4,Spring,2019,1
DMT:D084C:,DMT D084C,Michael Appio,,,17,,,5,,,1,,,0,,2,1,Spring,2019,1
DMT:D087D:,DMT D087D,Andrew Stoddard,,,9,,,6,,,5,,,0,,2,5,Spring,2019,1
DMT:D087J:,DMT D087J,Andrew Stoddard,,,16,,,8,,,2,,,0,,0,0,Spring,2019,1
DMT:D092:,DMT D092,Mike Tatarakis,,,21,,,9,,,5,,,0,,2,3,Spring,2019,1
DMT:D101:,DMT D101,Michael Appio,,,0,,,0,,,0,,,0,,0,1,Spring,2019,1
DMT:D102:,DMT D102,Michael Appio,,,0,,,0,,,0,,,0,,0,0,Spring,2019,1
DMT:D103:,DMT D103,Paul Klingman,,,0,,,0,,,0,,,0,,0,1,Spring,2019,1
DMT:D105:,DMT D105,Michael Appio,,,0,,,0,,,0,,,0,,0,0,Spring,2019,1
DMT:D108:,DMT D108,Michael Appio,,,0,,,0,,,0,,,0,,0,1,Spring,2019,1
DMT:D109:,DMT D109,Michael Appio,,,0,,,0,,,0,,,0,,0,0,Spring,2019,1
