SUBJECT_COURSE_SECTION,COURSE_TITLE,PRIMARY_INSTRUCTOR_NAME,SECONDARY_INSTRUCTOR_NAME,A_PLUS,A,A_MINUS,B_PLUS,B,B_MINUS,C_PLUS,C,C_MINUS,D_PLUS,D,D_MINUS,F,WITHDRAWN,SEMESTER,YEAR,LACKS_PLUS_MINUS
PHTG:D304.:50Y,INTRO TO DIGITAL PHTG,Lisa Teng,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,2023,0
PHTG:D304.:51Z,INTRO TO DIGITAL PHTG,Hiroyo Kaneko,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,2023,0
PHTG:D305.:50Z,INTERMED DIGITAL PHTG,Hiroyo Kaneko,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
PHTG:D358A:50Z,PHOTOGRAPHIC PHOTOSHOP I,Tressa Pack,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
PHTG:D358A:51,PHOTOGRAPHIC PHOTOSHOP I,Tressa Pack,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
PHTG:D358B:50Z,PHOTOGRAPHIC PHOTOSHOP II,Tressa Pack,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,2023,0
PHTG:D358B:51,PHOTOGRAPHIC PHOTOSHOP II,Tressa Pack,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
PHYS:D002A:60,GEN INTROD PHYSICS,David Laubner,,0,3,0,0,3,0,0,8,0,0,2,0,3,4,Winter,2023,0
PHYS:D002A:62,GEN INTROD PHYSICS,David Laubner,,0,0,0,0,1,0,0,2,0,0,0,0,1,5,Winter,2023,0
PHYS:D002B:21Y,GEN INTROD PHYSICS,Ronald Francis,,3,1,0,0,3,3,0,7,0,0,2,0,0,1,Winter,2023,0
PHYS:D004A:12Y,PHYS SCIENT/ENG:MECHANCS,Zuleyha Yuksek,,1,6,2,2,4,3,0,6,0,0,2,1,2,1,Winter,2023,0
PHYS:D004A:14Y,PHYS SCIENT/ENG:MECHANCS,Zuleyha Yuksek,,5,1,0,2,3,2,3,5,0,0,3,0,3,1,Winter,2023,0
PHYS:D004A:22Y,PHYS SCIENT/ENG:MECHANCS,Megan Ulbricht,,2,3,1,1,5,0,2,7,0,0,3,0,2,5,Winter,2023,0
PHYS:D004A:24Y,PHYS SCIENT/ENG:MECHANCS,Megan Ulbricht,,0,3,4,1,5,2,0,7,0,2,3,1,2,3,Winter,2023,0
PHYS:D004A:60,PHYS SCIENT/ENG:MECHANCS,Kasra Khazeni,,1,5,0,5,8,0,1,8,0,1,0,0,0,1,Winter,2023,0
PHYS:D004A:62,PHYS SCIENT/ENG:MECHANCS,Kasra Khazeni,,0,7,0,2,5,0,1,7,0,0,7,0,2,4,Winter,2023,0
PHYS:D004B:10,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,Eduardo Luna,,0,3,0,0,4,0,0,1,0,0,2,0,7,4,Winter,2023,0
PHYS:D004B:12,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,Eduardo Luna,,0,8,0,0,2,0,0,0,0,0,1,0,1,7,Winter,2023,0
PHYS:D004B:20Y,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,Stephanie Dickson,,0,3,3,4,2,3,2,4,0,0,0,0,2,3,Winter,2023,0
PHYS:D004B:21Y,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,Stephanie Dickson,,0,2,0,1,3,0,2,14,0,0,2,0,0,1,Winter,2023,0
PHYS:D004B:60,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,Trung Ho,,15,17,5,0,3,1,0,0,0,0,0,0,1,0,Winter,2023,0
PHYS:D004C:11Y,PHYS SCI/ENG:FLUID/WAVOP/THERM,Ronald Francis,,0,0,1,1,2,2,1,5,0,0,2,0,0,15,Winter,2023,0
PHYS:D010.:15Y,CONCEPTS OF PHYSICS,David Newton,,0,7,0,0,1,0,0,2,0,0,0,0,0,0,Winter,2023,0
PHYS:D050.:12,PREP PHYSICS,David Newton,,0,1,0,0,3,0,0,2,0,0,0,0,4,10,Winter,2023,0
PHYS:D050.:14,PREP PHYSICS,Zuleyha Yuksek,,0,6,1,5,2,3,3,2,0,0,1,0,4,6,Winter,2023,0
PHYS:D050.:4,PREP PHYSICS,Eduardo Luna,,0,6,0,0,2,0,0,0,0,0,0,0,5,3,Winter,2023,0
PHYS:D050.:40,PREP PHYSICS,James Lincoln,,21,9,6,5,2,1,0,0,0,0,1,0,0,2,Winter,2023,0
PHYS:D050.:60,PREP PHYSICS,Juming Jiao,,0,4,0,0,5,0,0,2,0,0,0,0,3,2,Winter,2023,0
POLI:D001.:06Y,AMERICAN GOVT & POLITICS,Ishmael Tarikh,,0,1,1,3,2,1,1,3,0,0,1,0,2,1,Winter,2023,0
POLI:D001.:1EZ,AMERICAN GOVT & POLITICS,Nicholas Yuen,,16,2,4,5,2,0,0,0,0,0,0,0,1,5,Winter,2023,0
POLI:D001.:2EZ,AMERICAN GOVT & POLITICS,Nicholas Yuen,,6,5,2,3,0,1,1,1,0,0,0,1,1,6,Winter,2023,0
POLI:D001.:3EZ,AMERICAN GOVT & POLITICS,Nicholas Yuen,,13,2,4,2,0,1,0,0,0,0,0,0,3,8,Winter,2023,0
POLI:D001.:4EY,AMERICAN GOVT & POLITICS,James Nguyen,,13,6,1,2,1,1,0,0,0,0,0,0,0,2,Winter,2023,0
POLI:D001.:50Z,AMERICAN GOVT & POLITICS,Laura Chin,,36,6,0,0,0,2,0,2,0,0,0,0,0,3,Winter,2023,0
POLI:D001.:51Z,AMERICAN GOVT & POLITICS,Albert Schendan,,1,3,6,3,1,2,4,4,0,1,2,1,3,0,Winter,2023,0
POLI:D001.:54Z,AMERICAN GOVT & POLITICS,Albert Schendan,,0,0,2,3,8,2,2,4,0,2,1,1,7,2,Winter,2023,0
POLI:D001.:69Z,AMERICAN GOVT & POLITICS,Ishmael Tarikh,,3,0,1,0,1,5,2,5,0,1,0,3,13,1,Winter,2023,0
POLI:D001.:7EY,AMERICAN GOVT & POLITICS,Robert Stockwell,,3,14,2,2,2,2,0,1,0,0,0,0,2,3,Winter,2023,0
POLI:D001.:8EZ,AMERICAN GOVT & POLITICS,Nicholas Yuen,,12,2,1,1,1,1,0,3,0,0,0,0,3,9,Winter,2023,0
POLI:D002.:01Y,COMPARATIVE POLITICS,Robert Stockwell,,11,9,3,3,2,1,0,1,0,0,0,0,1,2,Winter,2023,0
POLI:D003.:01Z,INTERNATIONAL RELATIONS,Ishmael Tarikh,,2,3,3,1,0,1,0,0,0,0,0,0,2,3,Winter,2023,0
POLI:D005.:1EY,INTRO POLTCAL THOUGHT & THEORY,James Nguyen,,5,7,2,3,0,0,0,0,0,0,1,0,0,0,Winter,2023,0
POLI:D010.:01Y,INTRO TO ADMIN OF JUSTICE,James Suits,,1,0,0,0,0,0,2,0,0,0,0,0,0,1,Winter,2023,0
POLI:D010.:02Y,INTRO TO ADMIN OF JUSTICE,James Suits,,0,0,0,0,1,0,0,0,0,0,0,0,2,0,Winter,2023,0
POLI:D013.:01Z,CONCEPTS OF CRIM LAW (CP 2),Griffin Bonini,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Winter,2023,0
POLI:D064X:1EZ,POLI SCI INTERNSHIP,Robert Stockwell,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
POLI:D064Y:1EZ,POLI SCI INTERNSHIP,Robert Stockwell,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
POLI:D064Z:1EZ,POLI SCI INTERNSHIP,Robert Stockwell,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,2023,0
POLI:D075.:01Y,PRIN AND PROCED OF JUST SYST,James Suits,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Winter,2023,0
POLI:D095.:1,OVERVIEW OF AMER LAW,Sheryl Bernardo,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
PSYC:D001.:01Y,GENERAL PSYCHOLOGY,Mark Healy,,0,67,7,5,5,4,3,2,0,2,3,1,1,1,Winter,2023,0
PSYC:D001.:03Y,GENERAL PSYCHOLOGY,Robin Schulte,,2,8,7,8,5,1,1,1,0,0,0,0,5,1,Winter,2023,0
PSYC:D001.:04Z,GENERAL PSYCHOLOGY,Joshua Avera,,2,20,3,7,20,4,4,6,0,0,1,0,19,11,Winter,2023,0
PSYC:D001.:2,GENERAL PSYCHOLOGY,Christopher Olsen,,0,12,2,2,2,3,4,2,0,0,0,1,4,4,Winter,2023,0
PSYC:D001.:2GY,GENERAL PSYCHOLOGY,Taiki Kondo,,3,34,1,2,3,0,1,1,0,1,0,0,3,0,Winter,2023,0
PSYC:D001.:50Z,GENERAL PSYCHOLOGY,Robin Schulte,,5,12,18,1,1,0,2,1,0,0,0,0,4,0,Winter,2023,0
PSYC:D001.:51Z,GENERAL PSYCHOLOGY,Mark Healy,,0,83,8,3,4,2,2,2,0,0,0,0,0,2,Winter,2023,0
PSYC:D001.:52Z,GENERAL PSYCHOLOGY,Latosha Baldwin,,29,6,0,3,2,0,0,2,0,0,0,0,3,6,Winter,2023,0
PSYC:D001.:53Z,GENERAL PSYCHOLOGY,Robin Schulte,,4,15,12,2,1,3,0,1,0,0,0,0,2,4,Winter,2023,0
PSYC:D001.:54Z,GENERAL PSYCHOLOGY,Susan Thomas,,0,9,6,4,2,1,1,0,0,1,1,0,1,4,Winter,2023,0
PSYC:D001.:55Z,GENERAL PSYCHOLOGY,Catherine Firpo,,5,5,6,3,2,1,1,4,0,2,1,3,2,3,Winter,2023,0
PSYC:D001.:6,GENERAL PSYCHOLOGY,Harvey Cohen,,0,30,9,5,4,0,0,1,0,0,0,0,0,5,Winter,2023,0
PSYC:D001.:7UM,GENERAL PSYCHOLOGY,Derrick Felton,,0,14,7,3,1,0,1,0,0,0,0,0,0,1,Winter,2023,0
PSYC:D002.:01Y,RESEARCH METHODS IN PSYC,Susan Thomas,,0,2,11,7,6,2,1,0,0,0,0,0,0,0,Winter,2023,0
PSYC:D002.:2,RESEARCH METHODS IN PSYC,Marie Chelberg,,0,13,6,5,2,1,1,0,0,0,0,0,0,0,Winter,2023,0
PSYC:D002.:50Z,RESEARCH METHODS IN PSYC,James Clifford Jr,,0,15,0,0,18,0,0,9,0,0,3,0,5,6,Winter,2023,0
PSYC:D003.:50Z,INTRO TO COGNITIVE PSYC,James Clifford Jr,,0,8,0,0,4,0,0,3,0,0,1,0,6,3,Winter,2023,0
PSYC:D004.:50Z,ABNORMAL PSYCHOLOGY,Shannon Hassett,,2,31,2,0,5,0,0,2,0,0,0,0,0,2,Winter,2023,0
PSYC:D004.:63Z,ABNORMAL PSYCHOLOGY,Daniel Bunce,,0,11,10,5,3,6,6,1,0,0,0,0,5,3,Winter,2023,0
PSYC:D004.:65Z,ABNORMAL PSYCHOLOGY,Shannon Hassett,,0,19,1,0,8,0,0,4,0,0,2,0,5,9,Winter,2023,0
PSYC:D005.:1,INTRO THEORIES PERSNLTY,Harvey Cohen,,0,17,1,2,4,0,0,3,0,0,0,0,1,1,Winter,2023,0
PSYC:D005.:50Z,INTRO THEORIES PERSNLTY,Daniel Bunce,,0,16,7,1,4,2,2,0,0,1,1,0,5,4,Winter,2023,0
PSYC:D008.:1GF,INTRO TO SOC PSYCHOLOGY,Jeanette Tucker,,0,12,3,0,3,2,1,1,0,0,0,0,2,2,Winter,2023,0
PSYC:D008.:50Z,INTRO TO SOC PSYCHOLOGY,Catherine Firpo,,5,11,4,4,1,1,0,2,0,2,2,0,0,3,Winter,2023,0
PSYC:D008.:51Z,INTRO TO SOC PSYCHOLOGY,Sandra Trafalis,,0,45,3,0,2,0,0,1,0,0,0,0,2,2,Winter,2023,0
PSYC:D010G:01Y,CHLD DEV:EARLY YRS,Nellie Vargas,,5,0,0,0,0,0,0,0,0,0,0,0,3,1,Winter,2023,0
PSYC:D010G:02Y,CHLD DEV:EARLY YRS,Jayanti Roy,,0,2,0,0,0,0,0,0,0,0,0,0,2,0,Winter,2023,0
PSYC:D010G:51Z,CHLD DEV:EARLY YRS,Li Wei Sun,,1,2,0,2,1,0,0,1,0,0,0,0,0,2,Winter,2023,0
PSYC:D010H:01Y,CHLD GROWTH/DEV:MID CHLDH/ADOL,Fatemeh Zarghami,,0,1,0,0,0,0,0,0,0,0,2,0,1,0,Winter,2023,0
PSYC:D010H:02Z,CHLD GROWTH/DEV:MID CHLDH/ADOL,Jayanti Roy,,0,1,3,3,1,0,0,0,0,0,0,0,1,0,Winter,2023,0
PSYC:D012.:01Y,PSYCHOLOGY OF GENDER,Sandra Trafalis,,0,8,1,0,1,0,0,0,0,1,0,0,4,0,Winter,2023,0
PSYC:D014.:01Y,DEVLPMNTL ASPECTS OF PSY,Melissa Tamas,,1,15,2,1,2,2,1,3,0,1,1,0,1,4,Winter,2023,0
PSYC:D014.:51Z,DEVLPMNTL ASPECTS OF PSY,Murielle Rose,,0,34,0,1,1,0,0,1,0,0,0,0,0,3,Winter,2023,0
PSYC:D014.:52Z,DEVLPMNTL ASPECTS OF PSY,Melissa Tamas,,15,20,6,2,4,1,0,1,0,0,2,1,0,1,Winter,2023,0
PSYC:D014.:65Z,DEVLPMNTL ASPECTS OF PSY,Susan Thomas,,0,7,8,5,2,1,1,0,0,1,1,2,0,4,Winter,2023,0
PSYC:D015.:01Y,STAT RSRCH/METHS IN SOCSCI,Mark Healy,,0,6,4,2,1,2,3,1,0,0,0,1,2,0,Winter,2023,0
PSYC:D015.:02Z,STAT RSRCH/METHS IN SOCSCI,Taiki Kondo,,4,9,0,1,1,0,0,2,0,0,1,0,3,2,Winter,2023,0
PSYC:D015.:50Z,STAT RSRCH/METHS IN SOCSCI,Christopher Olsen,,0,4,10,2,1,1,2,1,0,0,0,0,1,2,Winter,2023,0
PSYC:D024.:01Z,INTRO PSYCHOBIOLOGY,Shannon Hassett,,4,40,10,0,22,4,0,5,0,0,4,0,3,5,Winter,2023,0
PSYC:D051.:01Z,PSYCHOLOGY OF WELLNESS,Shannon Hassett,,10,6,0,0,1,0,0,4,0,0,0,0,1,3,Winter,2023,0
PSYC:D063.:01Z,SEX ASSLT POL/COMM RESPONSE,Amir Alem,,0,0,4,0,0,0,1,0,0,0,0,0,0,0,Winter,2023,0
PSYC:D064.:1JZ,PSYCHOLOGY INTERNSHIP,Mark Healy,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
PSYC:D064X:1JZ,PSYCHOLOGY INTERNSHIP,Mark Healy,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
REST:D050.:63Z,REAL ESTATE PRINCIPLES,Walter Gough,,0,15,0,0,4,0,0,3,0,0,0,0,4,2,Winter,2023,0
REST:D050.:64Z,REAL ESTATE PRINCIPLES,Mia Park,,0,14,0,0,7,0,0,1,0,0,1,0,5,2,Winter,2023,0
REST:D050.:65Z,REAL ESTATE PRINCIPLES,Bryan Martin,,0,5,1,3,1,1,3,0,0,0,0,0,9,0,Winter,2023,0
REST:D051.:63Z,REAL ESTATE PRACTICES,Mark Sherby,,0,9,3,4,7,1,1,5,0,2,1,0,11,2,Winter,2023,0
REST:D052A:63Z,LEGAL ASPECTS OF REAL ESTATE,Sam Kiamanesh,,0,2,1,1,1,1,2,3,0,0,1,1,3,2,Winter,2023,0
REST:D053.:63Z,REAL ESTATE FINANCE,Amber Hatter,,0,15,2,3,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
REST:D055.:63Z,REAL ESTATE PROPERTY MNGMT,Danny Salah,,0,8,2,2,2,2,0,3,0,0,0,0,5,1,Winter,2023,0
REST:D350.:63Z,REAL ESTATE PRINCIPLES,Walter Gough,,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Winter,2023,0
REST:D350.:64Z,REAL ESTATE PRINCIPLES,Mia Park,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Winter,2023,0
REST:D350.:65Z,REAL ESTATE PRINCIPLES,Bryan Martin,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Winter,2023,0
REST:D351.:63Z,REAL ESTATE PRACTICES,Mark Sherby,,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Winter,2023,0
REST:D352A:63Z,LEGAL ASPECTS OF REAL ESTATE,Sam Kiamanesh,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Winter,2023,0
REST:D353.:63Z,REAL ESTATE FINANCE,Amber Hatter,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Winter,2023,0
REST:D355.:63Z,REAL ESTATE PROPERTY MNGMT,Danny Salah,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Winter,2023,0
RUSS:D001.:40Z,ELEMENTARY RUSS (1ST QTR),Larissa Chiriaeva,,14,9,1,1,2,0,0,0,0,0,0,0,0,5,Winter,2023,0
RUSS:D002.:40Z,ELEMENTARY RUSS (2ND QTR),Larissa Chiriaeva,,21,9,1,2,0,1,0,0,0,0,0,0,0,2,Winter,2023,0
SIGN:D001.:40,ELEM AMER SIGN LANG/1ST QTR,David Rawson,,0,17,0,0,6,0,0,3,0,1,0,0,5,3,Winter,2023,0
SIGN:D002.:40,ELEM AMER SIGN LANG/2ND QTR,David Rawson,,0,14,0,0,1,0,0,1,0,0,0,0,1,0,Winter,2023,0
SOC:D001.:01Z,INTRO TO SOCIOLOGY,Steve Nava,,0,6,15,7,4,3,0,1,0,0,0,0,2,7,Winter,2023,0
SOC:D001.:02Z,INTRO TO SOCIOLOGY,Steve Nava,,0,6,9,5,4,6,0,0,0,0,1,0,0,9,Winter,2023,0
SOC:D001.:03Y,INTRO TO SOCIOLOGY,Mark Pasion,,0,15,7,4,4,2,2,2,0,1,0,1,4,6,Winter,2023,0
SOC:D001.:50Z,INTRO TO SOCIOLOGY,Kamau Birago,,0,0,3,2,3,7,4,5,0,2,0,0,6,11,Winter,2023,0
SOC:D001.:51Z,INTRO TO SOCIOLOGY,Maristella Tapia,,5,26,6,1,6,3,1,1,0,0,0,0,0,0,Winter,2023,0
SOC:D001.:52Z,INTRO TO SOCIOLOGY,Maristella Tapia,,2,21,7,1,3,1,1,3,0,0,1,0,1,3,Winter,2023,0
SOC:D001.:53Z,INTRO TO SOCIOLOGY,Maristella Tapia,,2,21,3,3,3,1,0,1,0,0,1,0,0,2,Winter,2023,0
SOC:D001.:63Z,INTRO TO SOCIOLOGY,Maristella Tapia,,0,22,3,3,0,3,1,4,0,0,1,0,4,2,Winter,2023,0
SOC:D014.:1EZ,THE PROCESS OF SOCIAL RESEARCH,Steve Nava,,7,10,4,1,1,0,0,0,0,0,0,0,0,2,Winter,2023,0
SOC:D015.:01Y,STAT RSRCH/METHS IN SOCSCI,Mark Healy,,0,3,0,1,2,1,0,0,0,0,0,1,0,0,Winter,2023,0
SOC:D015.:02Z,STAT RSRCH/METHS IN SOCSCI,Taiki Kondo,,3,7,0,0,1,0,0,2,0,0,0,0,6,2,Winter,2023,0
SOC:D015.:50Z,STAT RSRCH/METHS IN SOCSCI,Christopher Olsen,,0,6,8,1,2,0,0,0,0,0,1,0,1,1,Winter,2023,0
SOC:D020.:63Z,SOCIAL PROBLEMS,Mark Pasion,,0,18,12,2,8,1,2,1,0,0,0,0,2,2,Winter,2023,0
SOC:D028.:01K,SOCIOLOGY OF GENDER,Steve Nava,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
SOC:D029.:50Z,SOC OF STRUCTURAL RACISM IN US,Jason Dehaan,,7,7,1,3,3,0,2,0,0,0,0,0,4,8,Winter,2023,0
SOC:D035.:50Z,MARRGE/FAMILY/INTMTE RELATION,Tracy Dehaan,,0,9,5,4,3,3,0,3,0,1,2,0,4,2,Winter,2023,0
SOC:D051.:50Z,WOMEN IN CRIME,Ramona Gabriel,,3,3,5,2,0,0,4,0,0,0,0,0,2,4,Winter,2023,0
SOC:D054.:50Z,YOUTH AND THE LAW,DuJuan Green,,2,1,0,1,0,0,0,0,0,0,0,0,0,1,Winter,2023,0
SOC:D073.:01Z,CRIME AND CRIMINOLOGY,James Suits,,2,2,0,0,0,0,2,1,0,0,0,0,1,3,Winter,2023,0
SOSC:D080W:1EZ,COMM BASED LRNG IN SOC SCI-HIS,Cynthia Kaufman,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
SOSC:D080X:1EZ,COMM BASED LRNG IN SOC SCI-HIS,Cynthia Kaufman,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
SOSC:D082X:1EZ,COMM BASED LRNG SOSC-PHILOSOPH,Cynthia Kaufman,,0,12,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
SOSC:D083Z:2EZ,COMM BASED LRNG SOSC - SOCIOLO,Nicholas Yuen,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
SPAN:D001.:01Y,ELEMEN SPANISH (1ST QTR),Viviana Alcazar,,6,4,7,2,1,2,0,0,0,0,0,0,7,4,Winter,2023,0
SPAN:D001.:01Z,ELEMEN SPANISH (1ST QTR),Carmen Lizardi-Folley,,5,4,2,2,3,3,0,4,0,1,0,0,6,4,Winter,2023,0
SPAN:D001.:02Y,ELEMEN SPANISH (1ST QTR),Carmen Lizardi-Folley,,6,5,1,1,2,1,0,2,0,2,1,0,4,5,Winter,2023,0
SPAN:D001.:43Z,ELEMEN SPANISH (1ST QTR),Carmen Lizardi-Folley,,5,6,4,1,3,4,0,1,0,0,0,0,3,5,Winter,2023,0
SPAN:D002.:41Z,ELEMEN SPANISH (2ND QTR),Viviana Alcazar,,13,9,4,3,4,4,2,1,0,0,0,0,3,0,Winter,2023,0
THEA:D001.:50Z,APPREC OF THEATRE,Vernon Gallegos,,0,17,6,1,0,2,0,0,0,0,0,0,2,0,Winter,2023,0
THEA:D001.:51Z,APPREC OF THEATRE,Vernon Gallegos,,2,9,5,0,1,2,0,1,0,0,0,0,3,0,Winter,2023,0
THEA:D020A:61,THEORY/TECHN ACTING (INTRO),Neil Schwartz,,0,12,0,0,0,0,1,1,0,0,0,0,0,1,Winter,2023,0
THEA:D020B:61,THEORY/TECHN ACTNG:MODRN,Neil Schwartz,,0,13,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
THEA:D020C:61,THEORY/TECHN ACTNG:CLASS,Neil Schwartz,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
THEA:D080A:1,THEOR/TECH ACTNG/CAMERA,Elizabeth Stimson,,0,10,1,0,1,0,0,2,0,0,0,0,2,0,Winter,2023,0
THEA:D080B:1,THEOR/TECH ADV ACTING,Elizabeth Stimson,,0,3,0,1,0,0,0,0,0,0,0,0,0,0,Winter,2023,0
VIET:D001.:40,ELEM VIETNAMESE (1ST QTR),Bac Tran,,6,19,4,0,0,0,0,0,0,0,0,0,0,1,Winter,2023,0
VIET:D002.:40Z,ELEM VIETNAMESE (2ND QTR),Bac Tran,,6,30,1,1,0,0,0,0,0,0,0,0,0,3,Winter,2023,0
WMST:D001.:61Z,INTRO WOMEN'S STDS,Marc Coronado,,0,38,0,0,2,0,0,0,0,0,0,0,1,1,Winter,2023,0
WMST:D001.:62Z,INTRO WOMEN'S STDS,Marc Coronado,,0,30,0,0,2,0,0,1,0,0,1,0,1,2,Winter,2023,0
WMST:D008.:60Z,WMN OF COLR IN U.S.,Marc Coronado,,0,25,0,0,0,0,0,3,0,0,0,0,1,1,Winter,2023,0
WMST:D012.:01Y,PSYCHOLOGY OF GENDER,Sandra Trafalis,,0,6,3,2,0,0,0,0,0,0,0,0,1,0,Winter,2023,0
WMST:D021.:50Z,WOMEN IN LITERATURE,Judith Hubbard,,0,5,3,2,0,1,0,0,0,0,1,0,4,2,Winter,2023,0
WMST:D025.:01Z,INTRO TO BLACK FEMINISM,Julie Keiffer-Lewis,,2,6,0,2,0,1,0,0,0,0,0,0,1,8,Winter,2023,0
WMST:D026.:50Z,LATINA LIFE AND EXPERIENCE,Marc Coronado,,0,12,1,0,2,0,0,4,0,0,1,0,3,0,Winter,2023,0
WMST:D028.:01K,SOCIOLOGY OF GENDER,Steve Nava,,1,3,0,0,0,5,0,1,0,0,0,0,3,1,Winter,2023,0
ACCT:D001A:01Y,FINAN ACCOUNTNG I,Lakshmamma Venkata,,0,3,3,0,2,2,0,6,0,0,4,0,8,11,Fall,2022,0
ACCT:D001A:02Y,FINAN ACCOUNTNG I,Kevin Mello,,1,8,4,1,4,4,4,6,0,1,3,0,1,1,Fall,2022,0
ACCT:D001A:03Y,FINAN ACCOUNTNG I,Jeffrey West,,1,9,0,4,5,2,2,0,0,0,0,0,0,3,Fall,2022,0
ACCT:D001A:03Z,FINAN ACCOUNTNG I,Sandra Li,,0,14,2,1,3,0,0,1,0,0,0,0,0,1,Fall,2022,0
ACCT:D001A:04Y,FINAN ACCOUNTNG I,Sandra Li,,0,28,1,0,1,0,4,2,0,0,0,0,0,5,Fall,2022,0
ACCT:D001A:04Z,FINAN ACCOUNTNG I,Mary Breen,,2,2,3,1,2,2,0,2,0,2,0,1,8,5,Fall,2022,0
ACCT:D001A:05Z,FINAN ACCOUNTNG I,Catherina Wong,,19,17,2,5,0,1,0,0,0,0,0,0,1,2,Fall,2022,0
ACCT:D001A:06Z,FINAN ACCOUNTNG I,Catherina Wong,,20,15,3,2,1,0,0,1,0,0,0,0,0,1,Fall,2022,0
ACCT:D001A:07Z,FINAN ACCOUNTNG I,Richard Claire,,14,13,4,6,6,1,1,5,0,0,1,0,2,2,Fall,2022,0
ACCT:D001A:08Z,FINAN ACCOUNTNG I,Keith Mello,,0,9,10,3,3,1,1,4,0,0,1,0,1,2,Fall,2022,0
ACCT:D001A:1GZ,FINAN ACCOUNTNG I,Sandra Li,,0,11,2,0,2,1,0,0,0,0,0,0,2,0,Fall,2022,0
ACCT:D001A:67Z,FINAN ACCOUNTNG I,Lawrence Osborne,,2,18,7,3,0,1,1,2,0,0,0,0,1,4,Fall,2022,0
ACCT:D001A:68Z,FINAN ACCOUNTNG I,Laurienne Hammond,,0,3,5,4,5,4,3,3,0,1,0,0,5,6,Fall,2022,0
ACCT:D001B:01Y,FINAN ACCOUNTG II,Kevin Mello,,1,3,1,3,1,2,0,4,0,0,2,0,0,3,Fall,2022,0
ACCT:D001B:02Z,FINAN ACCOUNTG II,Mary Breen,,1,2,4,0,5,3,1,3,0,1,1,0,6,5,Fall,2022,0
ACCT:D001B:03Y,FINAN ACCOUNTG II,Jeffrey West,,2,6,1,4,4,4,1,3,0,0,1,0,3,3,Fall,2022,0
ACCT:D001B:03Z,FINAN ACCOUNTG II,Lakshmamma Venkata,,2,5,7,5,9,4,1,7,0,0,0,0,1,2,Fall,2022,0
ACCT:D001B:62Z,FINAN ACCOUNTG II,Lydia Botsford,,5,16,3,2,3,4,0,2,0,0,1,0,2,2,Fall,2022,0
ACCT:D001C:01Y,MANAG ACCOUNTG,Michael Riordan,,2,11,0,0,0,0,0,0,0,0,0,0,1,3,Fall,2022,0
ACCT:D001C:03Y,MANAG ACCOUNTG,Catherina Wong,,12,12,5,3,0,0,1,0,0,0,0,0,1,0,Fall,2022,0
ACCT:D001C:62Z,MANAG ACCOUNTG,Lawrence Osborne,,2,18,4,4,4,1,1,2,0,1,2,1,1,1,Fall,2022,0
ACCT:D001C:65Z,MANAG ACCOUNTG,Lydia Botsford,,1,19,3,5,10,2,3,3,0,0,0,1,1,1,Fall,2022,0
ACCT:D01CH:03Y,MANAGERIAL ACCT-HONORS,Catherina Wong,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
ACCT:D051A:62Z,INT ACCOUNTING,Kevin Mello,,0,2,6,3,5,6,0,3,0,1,0,0,1,2,Fall,2022,0
